order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,z_score,hampel_score
ORD280069,ID0372993375,2019-11-01,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 1), ('iStream', 1)]",14650,81.36,-37.806539,144.9811167,0,14731.36,Spring,False,1.2997,exactly what i needed for my son. perfect!,True,0.27498992250276405,0.48956158663883037
ORD021254,ID0294628918,2019-01-02,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",19555,66.04,-37.8172128,144.97020049999998,25,14732.29,Summer,False,0.1641,"and i like everything about it i bought this for work, and i like everything about it. feels nice in the hand, seats well in holders, touchless charging nice. get a good charger though- particularly if you're in the car a lot.",True,-0.6684245462707841,1.1096033402922745
ORD381139,ID0781151722,2019-01-10,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330,78.35,-37.8022421,144.9427539,15,2058.85,Summer,False,1.2216,yes it works,True,0.08963238000874407,0.17536534446764004
ORD138195,ID0634784215,2019-06-24,Thompson,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 2)]",15370,78.17,-37.8164305,144.9382911,5,14679.67,Winter,True,0.878,is very good i like it,True,0.07854787580644436,0.15657620041753645
ORD061177,ID2422392867,2019-03-03,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 2), ('Toshika 750', 1)]",15625,52.72,-37.8004965,144.9335284,10,14115.22,Autumn,False,1.8043,"do not allow me to leave the start review empty i have to return the cell, because while it was using - for the first time keep getting warm.... and screen for the cellphone i was unable to get it right it was bigger than the cell.",False,-1.4886778572409978,2.4999999999999987
ORD253096,ID6167344551,2019-12-04,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",12325,74.72,-37.8140677,144.9713268,0,12399.72,Summer,True,0.5276,one star poor product!!!! the first phone they sent me was cracked on the back. the second phone keep shutting off by it's self. i would not recommend this product even to my worst enemy. see photo....,False,-0.13390512140430924,0.20354906054279767
ORD048289,ID0294624930,2019-09-20,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,76.26,-37.8190847,144.963387,0,4826.26,Spring,False,0.5448,"easy setup, easy use, work with other smart products, always learning what it can do",True,-0.03907102989574066,0.04279749478079294
ORD287411,ID1140238688,2019-03-13,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",9630,67.71,-37.8010278,145.0104513,5,9216.21,Autumn,False,1.6698,great phone 👍 nothing,True,-0.5655849795049999,0.9352818371607519
ORD487907,ID6167231027,2019-03-02,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,66.07,-37.8138344,144.957367,10,7383.07,Autumn,False,0.9148,five stars really like it,True,-0.6665771289037348,1.106471816283925
ORD021197,ID6221450533,2019-05-15,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",8000,66.54,-37.8088153,144.982787,5,7666.54,Autumn,False,1.1024,"great buy what a buy, this phone is excellent. i really like this phone as i think it was brand new. thank you",True,-0.6376342568199502,1.057411273486429
ORD471186,ID0207085851,2019-07-29,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('Alcon 10', 1), ('Thunder line', 1)]",18300,65.7,-37.8104621,145.01306709999997,0,18365.7,Winter,True,1.5694,two stars absolutely horrible phone,False,-0.6893619430973512,1.1450939457202498
ORD322926,ID4120677317,2019-03-22,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410,79.58,-37.809982,144.9645405,25,8637.08,Autumn,True,1.0552,"what i was looking for this cellphone has everything i need, it falled under water for a moment and it still functions very well. the pictures have a good resolution and this works great.",True,0.16537649205779553,0.30375782881002034
ORD096685,ID6167441021,2019-09-15,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",18490,65.64,-37.809128,144.96097690000005,0,18555.64,Spring,False,1.2852,not original charger and usb wire do not buy,False,-0.6930567778314515,1.1513569937369514
ORD200448,ID0571731484,2019-01-10,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('pearTV', 1), ('iStream', 1)]",15840,98.21,-37.8244539,144.9451246,15,13562.21,Summer,True,1.3225,"takes great pictures in low lighting. for the price, this is the best window smartphone out there. i like the tiles look. love the camera! it takes very nice pictures in low lighting.",True,1.3126226769958638,2.2484342379958226
ORD480523,ID3419344113,2019-02-07,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",10950,63.63,-37.80842360000001,144.9760374,15,9371.13,Summer,False,1.2678,two stars bad camera.,False,-0.8168337414238033,1.36116910229645
ORD139942,ID0576868787,2019-07-20,Bakers,"[('Olivia x460', 1), ('iStream', 2)]",1525,67.44,-37.8242795,144.9900263,25,1211.19,Winter,True,1.6546,"don't expect too much for such a low price.. slow device, horrible camera, freezing screen ... i don't know where to start. i jumped from universe note 5 to this device, while the xp 6 has an updated android os with great features, however, the device is very slow, the screen keeps on freezing, the rear camera is just horrible.",False,-0.5822117358084499,0.963465553235908
ORD341456,ID2383211199,2019-02-21,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Universe Note', 1)]",16850,76.25,-37.8095512,144.963753,0,16926.25,Summer,False,1.1285,"kids got the candle inferno for christmas, pretty happy with it.",True,-0.03968683568475765,0.043841336116910386
ORD047362,ID0060088413,2019-08-09,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2)]",19700,68.95,-37.820266,144.9843439,25,14843.95,Winter,False,1.314,love the thunder show. the video quality is good and of course sound is good too.,True,-0.48922506166693136,0.8058455114822541
ORD276345,ID0581702957,2019-10-06,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 1)]",7970,87.6,-37.81485960000001,144.92351340000005,10,7260.6,Spring,False,2.0858,"ooooccchhh... phone seems fine, unlike the one i returned. but the high speed charger doesn't work...🤔🤔🤔. not nice...",True,0.6592527348491699,1.1409185803757815
ORD198210,ID3790886018,2019-07-16,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",7135,82.77,-37.7992786,144.9367969,10,6504.27,Winter,True,1.7434,handles the basics replacement for the same type phone needed for calls and occasional messages. good basic sound quality. needed to be reprogramed with sim card as it would not work with our family plan. att was very helpful and it only took a few minutes to fix problem.,True,0.36181853875411524,0.6367432150313143
ORD476264,ID0711359068,2019-06-17,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900,79.48,-37.8063579,144.9592039,10,6289.48,Winter,True,1.278,"great phone to buy at $180! as always, xiaomi maintained its best quality for the price. it takes very nice picture, doesn't slow down. it works on gsm network.",True,0.15921843416762912,0.2933194154488519
ORD146731,ID1560149548,2019-03-02,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('iStream', 1)]",4825,65.59,-37.8162997,144.93724619999998,0,4890.59,Autumn,False,0.9535,great and informative service. the guy who helped us was very friendly.,True,-0.6961358067765346,1.1565762004175357
ORD054395,ID1449431476,2019-09-27,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('iStream', 1), ('Olivia x460', 1)]",10500,74.26,-37.8131754,144.973829,15,8999.26,Spring,False,0.711,... and get a 720t but the device its in good i was expecting an 720 and get a 720t but the device its in good terms,True,-0.16223218769907596,0.25156576200417485
ORD060070,ID0585436566,2019-10-29,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,62.59,-37.8055262,144.98498899999996,5,2808.09,Spring,False,1.0291,wrong item i am returning the phone. i purchased the wrong phone. i wanted the edge and not s7,False,-0.8808775434815376,1.4697286012526085
ORD229914,ID2950822820,2019-08-05,Thompson,"[('Alcon 10', 1), ('pearTV', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",19570,63.99,-37.820983,144.95408480000003,15,16698.49,Winter,False,1.1119,great deal i bought this reconditioned and love my phone! i've never had such an easy set up. love the camera and all this phone can do. i've had it a couple months now and there have been no issues,True,-0.794664733019203,1.3235908141962414
ORD438736,ID2672365503,2019-12-05,Bakers,"[('Olivia x460', 2), ('pearTV', 1), ('Alcon 10', 1)]",17710,56.84,-37.80926450000001,145.00144540000005,0,17766.84,Summer,False,0.5525,"the “certified refurbished” phone did not work. it continued ... the “certified refurbished” phone did not work. it continued to power off, even with a fully charged battery. product returned and seller issued my refund promptly",False,-1.2349658721661267,2.0699373695198315
ORD294154,ID4516260659,2019-02-19,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,67.89,-37.8084464,144.9478112,0,4977.89,Summer,False,0.475,"wife is very happy with it wife is very happy with it...all she wanted in a phone was one simple to use for all she does is call and or text on it, so the ""dumb"" phone works for what she wants/needs it for!",True,-0.5545004753026992,0.9164926931106467
ORD222213,ID0576868756,2019-04-24,Bakers,"[('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 2)]",10080,69.67,-37.8244445,144.9903573,0,10149.67,Autumn,False,1.6645,good phone. i like it. i bought this mainly so i can write things on my phone in a simpler way. i love this phone.,True,-0.44488704485773073,0.7306889352818368
ORD207122,ID2868685435,2019-10-11,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",11260,106.68,-37.8021194,144.9705841,5,10803.68,Spring,True,1.8363,"the phone that is tough. very good dependable smart phone, great to have.",True,1.8342101802929895,3.1325678496868465
ORD407764,ID4315827363,2019-02-26,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900,91.39,-37.8117626,145.00041159999995,15,5956.39,Summer,True,0.4962,i love the phone i buy another one of these before i buy one of the newer ones these work great. personal use.,True,0.8926431288864907,1.536534446764091
ORD342718,ID0541122872,2019-03-14,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,68.54,-37.8027747,145.012641,10,1945.04,Autumn,False,1.7293,"excelent well, i can say that your product is so great and for me is working exelent ,have a very usseful aplications and wonderfull software...",True,-0.5144730990166149,0.8486430062630471
ORD145604,ID3967630108,2019-10-23,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",12260,104.05,-37.8189045,144.9527167,25,9299.05,Spring,True,0.8531,this is a step up from what my son was using. he said it does well and easy to use.,True,1.672253257781603,2.8580375782880982
ORD295092,ID1826195267,2019-03-25,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 2), ('iStream', 2)]",12880,82.89,-37.8136782,145.014032,5,12318.89,Autumn,True,1.7034,great it is amazing just wish had more apps but otherwise its prefect it is alot faster then my old pear alcon 4,True,0.3692082082223156,0.6492693110647176
ORD231035,ID0168404084,2019-10-29,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540,103.71,-37.8117735,144.9613434,5,7266.71,Spring,True,1.0476,five stars excellent product!,True,1.6513158609550358,2.8225469728601227
ORD106534,ID0363385339,2019-06-12,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,55.36,-37.79878720000001,144.95922969999995,15,4492.36,Winter,False,1.8797,do not recommend charger port broken and wifi keeps dropping. defective on arrival.,False,-1.326105128940595,2.224425887265135
ORD083189,ID1492350750,2019-09-22,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",6815,96.32,-37.8025843,144.96353969999996,5,6570.57,Spring,True,1.8329,no way to charge the cell phone with charger the cell phone i received came packagef with a micro charger instead of a charger that would actually charge thenote 3 phone i purchased.,False,1.1962353828717118,2.0511482254697264
ORD118583,ID5251259527,2019-09-20,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",19205,73.93,-37.81506,144.9392759,5,18318.68,Spring,False,0.735,great phone have had this phone for 6 months now and it's been working perfectly,True,-0.1825537787366262,0.2860125260960327
ORD044031,ID0448076961,2019-05-04,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,67.81,-37.80061,144.97391919999995,10,3384.31,Autumn,False,2.0386,excellent budget phone this is truly a budget phone. for the money you get a super crisp amoled screen with decent front and back cameras. the battery life is good and the phone is responsive and fast.,True,-0.5594269216148325,0.9248434237995818
ORD307505,ID0168408553,2019-03-27,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",10295,67.88,-37.8123703,144.9617401,0,10362.88,Autumn,False,0.9757,five stars amazing one,True,-0.5551162810917162,0.9175365344467642
ORD182854,ID5167159980,2019-11-07,Bakers,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865,78.5,-37.8125305,145.00452880000003,25,8227.25,Spring,False,0.8649,just like new!! it arrived on time and had absolutely no scratches! it was just like new!,True,0.09886946684399457,0.1910229645093943
ORD123865,ID1995041283,2019-03-13,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,68.0,-37.8006925,144.95831,0,9448.0,Autumn,False,1.6601,"love it i really like this phone a lot. it's light, the add ons you can get for it are great, it's super durable, all around a great phone.",True,-0.5477266116235158,0.9050104384133608
ORD037928,ID0247417835,2019-02-07,Nickolson,"[('iStream', 1), ('Olivia x460', 2)]",2600,51.21,-37.818357,144.9690051,10,2391.21,Summer,False,0.0548,the volume is very low,False,-1.5816645313825157,2.657620041753652
ORD139990,ID2190483595,2019-10-07,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",14175,80.86,-37.8097289,144.96116659999996,0,14255.86,Spring,False,1.232,"get it... for the price it's worth buying it, works well so far, what i like about this phone is that it's unlocked so you can go to whatever service you like, without the hassle of dealing with the service company.",True,0.2441996330519302,0.4373695198329849
ORD032491,ID4510119499,2019-05-31,Bakers,"[('Olivia x460', 2), ('Thunder line', 1), ('pearTV', 1)]",10940,79.76,-37.8139265,145.00785459999997,10,9925.76,Autumn,True,1.1932,be yourself first time in earth excellent product from huawei,True,0.17646099626009615,0.32254697286012546
ORD167998,ID0579490423,2019-10-29,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('iStream', 1)]",7685,100.01,-37.8165818,144.951168,15,6632.26,Spring,True,0.565,great great phone... great battery... cant find any problems,True,1.4234677190188663,2.4363256784968677
ORD439071,ID1668523149,2019-01-11,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('iStream', 1)]",10020,67.06,-37.81317420000001,144.9449747,10,9085.06,Summer,False,0.1924,"i love the internet, tweeting and facebook. no computers can complete me!! my candle takes care of all my needs ;) !!!juju",True,-0.6056123557910833,1.00313152400835
ORD388350,ID0703556750,2019-09-01,Thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Alcon 10', 2)]",32745,79.2,-37.8068823,144.9578895,10,29549.7,Spring,False,1.1494,up and coming new technology helps everyone to enjoy life more greatly,True,0.1419758720751621,0.26409185803757823
ORD209747,ID0331420064,2019-08-09,Bakers,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",19205,65.6,-37.8203354,145.0017179,25,14469.35,Winter,True,1.2845,battery life is horrible freatures are great but battery life is horrible,False,-0.6955200009875185,1.1555323590814197
ORD215051,ID0547587095,2019-06-25,Bakers,"[('Thunder line', 1), ('Universe Note', 2)]",9080,74.02,-37.81350379999999,144.9902428,25,6884.02,Winter,True,0.5874,very happy!!! quisiera poder dar 1000⭐⭐⭐⭐⭐ demasiado bueno super feiliz,True,-0.17701152663547676,0.27661795407098166
ORD037190,ID1217532859,2019-10-05,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",14855,75.1,-37.8180264,144.9485387,15,12701.85,Spring,False,0.6098,"s8 no manual, no adapter cord. bare phone and charger. but, it did arrive roughly when they said it would, and unlike fry's, they did not mark it backorderd after accepting my order.",True,-0.11050450142167581,0.1638830897703556
ORD240217,ID0299023766,2019-03-21,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,54.25,-37.8095317,145.0100635,0,4739.25,Autumn,False,1.3054,one star not a good phone the power button quit working!,False,-1.394459571521446,2.340292275574112
ORD065858,ID0448103596,2019-04-29,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 1), ('iStream', 2)]",11790,66.14,-37.8153669,144.93540149999995,10,10677.14,Autumn,False,1.069,i just love my new olivia universe s7 edge i just love my new olivia universe s7 edge. it is much faster than my old olivia universe s4. the screen is beautiful and take great photos.,True,-0.6622664883806176,1.099164926931106
ORD023687,ID0260906805,2019-06-03,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('iStream', 1)]",7685,83.54,-37.82199310000001,145.0121695,25,5847.29,Winter,True,2.0005,"so good. sometime the phone freezes but i think its ... so far, so good. sometime the phone freezes but i think its a particular app that i have that has the problem and not the phone,",True,0.4092355845083999,0.7171189979123174
ORD189182,ID4952477288,2019-05-31,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,77.85,-37.8092978,144.95452749999995,10,734.85,Autumn,True,0.7559,good phone battery life is very good. fast charge and can use it for 24hrs. when i first receive my phone it was mute even playing and watching but after a while lf using it the sound improve. idk why but the phone it good and good prize.,True,0.058842090557910245,0.12317327766179456
ORD441879,ID0664378465,2019-07-02,Nickolson,"[('Candle Inferno', 2), ('iStream', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",10880,61.33,-37.82012260000001,144.9669896,0,10941.33,Winter,False,0.2822,five stars best phone ive ever had,True,-0.9584690728976392,1.6012526096033397
ORD377317,ID0247024622,2019-05-05,Nickolson,"[('pearTV', 2), ('Olivia x460', 1)]",13845,61.6,-37.8150106,144.9695624,15,11829.85,Autumn,False,0.399,if you need a phone😏 bought two phones. both work great. great price at the time of purchase!,True,-0.9418423165941887,1.573068893528183
ORD403466,ID0728165678,2019-01-20,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,77.73,-37.8131701,145.0096895,5,23637.73,Summer,False,1.3196,"still trying to figure everything out, but loving this ... still trying to figure everything out, but loving this phone so far. an upgrade for me considering i've always used hand me down phones.",True,0.05145242108971072,0.11064718162839265
ORD285711,ID0607756858,2019-12-29,Nickolson,"[('pearTV', 1), ('iStream', 2), ('Olivia x460', 2)]",9060,91.89,-37.8178879,144.96213659999995,0,9151.89,Summer,True,0.6567,"love it! i've been using the a70 on at&t for a month now and love it. feels like a flagship device. the battery life is awesome. the only thing i dislike about the phone is the fingerprint scanner, it works about 85% of the time. i use face unlock and it works great.",True,0.9234334183373245,1.5887265135699364
ORD256274,ID3085926099,2019-01-15,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 1), ('Universe Note', 2)]",16580,81.19,-37.8243311,144.99048259999995,25,12516.19,Summer,False,1.6495,phone is great except that i had to find a sim tray ... phone is great except that i had to find a sim tray because i didnt recieve one with the phone. and the charge cord broke the first time i used it.,True,0.2645212240894804,0.47181628392484276
ORD145438,ID0612741118,2019-07-26,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",31570,64.46,-37.815276,144.96175390000005,10,28477.46,Winter,False,0.7789,"perfect for kids, adults and everyone in between!!",True,-0.7657218609354197,1.2745302713987474
ORD365218,ID0846546788,2019-12-08,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Thunder line', 2)]",31385,86.73,-37.8199486,144.9685642,0,31471.73,Summer,True,0.1739,five stars super awesome phone! i am loving it so far.,True,0.6056776312047196,1.0501043841336113
ORD209231,ID1715985914,2019-11-09,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",15710,76.51,-37.8231533,144.9623636,25,11859.01,Spring,False,0.8105,five stars it was a great replacement for me note 7 until i could get the note 8. good condition.,True,-0.023675885170323745,0.016701461377870198
ORD472374,ID4370543049,2019-10-14,Bakers,"[('Universe Note', 2), ('Olivia x460', 2), ('iStream', 1)]",9500,104.17,-37.8101218,145.0064781,25,7229.17,Spring,True,0.9891,great phone! checking compatibility for a project is your own responsibility. don't blame the manufacturer.,True,1.6796429272498035,2.8705636743215015
ORD107791,ID2181268810,2019-04-30,Thompson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,66.09,-37.8110427,144.9589884,5,1519.59,Autumn,False,1.0638,an all around great phone for anyone i love it! everything about this phone is great! highly recommend if you want a good reliable phone that feels premium and performs great.,True,-0.6653455173257008,1.1043841336116902
ORD001815,ID0331143090,2019-10-10,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 2)]",20650,72.03,-37.79951060000001,144.9687729,15,17624.53,Spring,False,2.1255,doesn't understand anything i ask and not very good at answering questions.i am extremely disappointed.,False,-0.2995568786497951,0.48434237995824614
ORD202134,ID3218226989,2019-07-31,Thompson,"[('Universe Note', 1), ('Thunder line', 2)]",7810,47.28,-37.8074349,144.9447892,15,6685.78,Winter,False,0.6166,phone doesn't work after only two weeks phone only lasted 2 weeks before blacking out and not turning back on.,False,-1.8236762064660696,3.0678496868475973
ORD444029,ID0591435395,2019-07-19,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 2)]",21975,74.74,-37.8180376,144.9694175,10,19852.24,Winter,True,0.0631,"far so good. not had any problems yet so, far so good. not had any problems yet .....",True,-0.13267350982627613,0.20146137787056428
ORD463489,ID0202772778,2019-05-30,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2)]",22000,69.28,-37.8083333,144.9351746,15,18769.28,Autumn,False,1.1522,worth the money bought it for my mom for it's simplicity and ease of use. also considering it as a minimalist phone for myself.,True,-0.46890347062938115,0.7713987473903963
ORD468968,ID0060305380,2019-05-22,Bakers,"[('Thunder line', 2), ('pearTV', 2)]",16980,82.52,-37.8009189,145.0073256,5,16213.52,Autumn,True,1.4671,glass back perfect.,True,0.3464233940286983,0.6106471816283916
ORD044036,ID0777773646,2019-06-13,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,65.98,-37.8056823,144.95375,10,18178.48,Winter,False,0.9751,"best bang for your buck. purchased for my mother. great budget phone that is (mostly) fast and never runs out of juice. screen is somewhat blurry though.. touchwiz interface also seems less snappy than other android phones. overall, great budget phone all around with just a few compromises.",True,-0.6721193810048842,1.115866388308976
ORD043064,ID2383211240,2019-08-03,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,63.24,-37.8174441,144.96723930000005,15,5817.74,Winter,False,0.2403,it charge fast and last along time i like everything about the phone,True,-0.8408501671954537,1.4018789144050097
ORD198082,ID0054552821,2019-01-30,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",20810,75.63,-37.8206336,144.9836358,25,15683.13,Summer,False,1.2592,five stars ok everything,True,-0.07786679460379188,0.10855949895615925
ORD003450,ID0296027679,2019-10-05,Thompson,"[('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",24915,53.53,-37.8112753,144.9471699,15,21231.28,Spring,False,0.1559,"i hate it it is very hard to charge, i can't speak without the speaker on. it's really hard to use. i thought it was a new phone but the battery is really poor",False,-1.4387975883306467,2.415448851774529
ORD072470,ID0560984933,2019-08-15,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",7510,64.17,-37.8180211,144.94740980000003,10,6823.17,Winter,False,0.5961,five stars everything's fine,True,-0.7835802288169028,1.3048016701461371
ORD430622,ID6167344520,2019-12-18,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('iStream', 2), ('iAssist Line', 2)]",19550,72.45,-37.8117685,144.96778030000004,25,14734.95,Summer,False,0.7757,very impressed! very happy with purchase. this phone is in mint condition. looks brand new. works on my verizon prepay! highly recommend!,True,-0.2736930355110946,0.44050104384133576
ORD027948,ID0589420528,2019-10-13,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,63.13,-37.8096936,144.9725985,15,18210.63,Spring,False,1.0265,unsatisfied this phone is slow when pressing buttons. it has a pink line through the screen. i am very unsatisfied,False,-0.8476240308746371,1.4133611691022956
ORD273350,ID1288940365,2019-12-19,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2)]",46060,75.77,-37.8187901,144.9529565,15,39226.77,Summer,False,0.8554,it was in good shape. this product is good.,True,-0.06924551355755837,0.09394572025052246
ORD287895,ID0711327756,2019-02-07,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 1)]",20745,80.95,-37.8070943,144.9559785,15,17714.2,Summer,True,0.9998,speakers barely work if you're looking for a small tablet it's ok but as a phone it's horrible.,False,0.24974188515308052,0.44676409185803745
ORD140904,ID5785557617,2019-01-07,Thompson,"[('pearTV', 2), ('Alcon 10', 2)]",30520,63.94,-37.8017334,144.94168259999995,25,22953.94,Summer,False,1.3067,unacceptable product the phone i received was not a plus and the color was not rose gold!!,False,-0.7977437619642866,1.3288100208768263
ORD313271,ID0580530710,2019-05-05,Bakers,"[('Toshika 750', 1), ('iStream', 2)]",4620,82.67,-37.79951810000001,145.009185,5,4471.67,Autumn,True,1.6931,the prices. n you are my number 1 i love it n my son will love it to . the phone is perfect n so are your prices. thank you i won't shop any where else,True,0.3556604808639488,0.6263048016701458
ORD268744,ID0472236198,2019-03-18,Nickolson,"[('iStream', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",12520,71.54,-37.8006517,144.96942119999997,0,12591.54,Autumn,False,1.9974,"i'm happy. phone arrived looking brand new. i was very surprised, and happy!",True,-0.32973136231161193,0.5354906054279742
ORD261450,ID1283618016,2019-10-29,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 2)]",21390,94.34,-37.7990428,144.9540125,0,21484.34,Spring,True,1.6356,"terrible keyboard. ugh i hate this phone. the keyboard is a train wreck. it's like the keys are offest from where they appear on the screen. so when i type n i get the space bar, when i type m i get a period, etc.. the finger print reader works about half the time.",False,1.0743058366464104,1.8444676409185796
ORD468248,ID2020832914,2019-04-23,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('iStream', 1)]",9145,78.63,-37.8158973,144.964698,5,8766.38,Autumn,True,0.5218,"the best phine i love love love this phone, it's perfec, the quality just everything about it",True,0.1068749421012111,0.20459290187891363
ORD156360,ID6167289324,2019-03-25,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('Alcon 10', 1), ('iStream', 1)]",19920,66.6,-37.80808629999999,144.9689169,5,18990.6,Autumn,False,1.1711,five stars excellent delivery. everything great,True,-0.6339394220858509,1.0511482254697289
ORD287740,ID4326586175,2019-03-26,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('iStream', 2)]",11120,51.98,-37.8010546,144.956769,0,11171.98,Autumn,False,1.5494,two stars very poor battery back up and camera clarity is not that good.,False,-1.5342474856282318,2.5772442588726503
ORD275015,ID2696097098,2019-04-29,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Thunder line', 1), ('Universe Note', 2)]",10735,63.51,-37.8246357,144.959284,5,10261.76,Autumn,True,1.1257,"very bad i think price is normal. ordered,when i recieved phone was bad. box not original.inside box not any manual book,earing. only had carger. phone looks used. dont enter to market in anywhere. dont reccomended - - - -",False,-0.8242234108920037,1.3736951983298535
ORD243404,ID6167441065,2019-09-13,Nickolson,"[('iStream', 1), ('Toshika 750', 1)]",4470,73.65,-37.8141916,144.9633024,0,4543.65,Spring,False,0.7363,this was a replacement for an digico inferno tablet. this was a an up grade for my daughter who broke the screen on her old one. she absolutely loved her old one. she says the new one is even better.!!,True,-0.1997963408290932,0.3152400835073063
